id,member_id,date,activity,status,remark
1384,34,2026-02-10,ประชุมสภานักเรียน,present,
1385,35,2026-02-10,ประชุมสภานักเรียน,present,
1386,36,2026-02-10,ประชุมสภานักเรียน,present,
1387,37,2026-02-10,ประชุมสภานักเรียน,present,
1388,38,2026-02-10,ประชุมสภานักเรียน,present,
1389,39,2026-02-10,ประชุมสภานักเรียน,present,
1390,43,2026-02-10,ประชุมสภานักเรียน,present,
1391,44,2026-02-10,ประชุมสภานักเรียน,present,
1392,46,2026-02-10,ประชุมสภานักเรียน,present,
1393,47,2026-02-10,ประชุมสภานักเรียน,present,
1394,48,2026-02-10,ประชุมสภานักเรียน,present,
1395,49,2026-02-10,ประชุมสภานักเรียน,present,
1396,51,2026-02-10,ประชุมสภานักเรียน,present,
1397,54,2026-02-10,ประชุมสภานักเรียน,present,
1398,55,2026-02-10,ประชุมสภานักเรียน,present,
1399,56,2026-02-10,ประชุมสภานักเรียน,present,
1400,57,2026-02-10,ประชุมสภานักเรียน,present,
1401,58,2026-02-10,ประชุมสภานักเรียน,present,
1402,59,2026-02-10,ประชุมสภานักเรียน,present,
1403,61,2026-02-10,ประชุมสภานักเรียน,present,
1404,63,2026-02-10,ประชุมสภานักเรียน,present,
1405,65,2026-02-10,ประชุมสภานักเรียน,present,
1406,86,2026-02-10,ประชุมสภานักเรียน,present,
1407,111,2026-02-10,ประชุมสภานักเรียน,present,
1408,112,2026-02-10,ประชุมสภานักเรียน,absent,
1409,113,2026-02-10,ประชุมสภานักเรียน,present,
1410,114,2026-02-10,ประชุมสภานักเรียน,absent,
1411,116,2026-02-10,ประชุมสภานักเรียน,absent,
1412,118,2026-02-10,ประชุมสภานักเรียน,present,
1413,119,2026-02-10,ประชุมสภานักเรียน,present,
1414,124,2026-02-10,ประชุมสภานักเรียน,absent,
1415,125,2026-02-10,ประชุมสภานักเรียน,present,
1416,2,2026-02-11,ประชุมสภานักเรียน,present,
1417,3,2026-02-11,ประชุมสภานักเรียน,present,
1418,4,2026-02-11,ประชุมสภานักเรียน,present,
1419,5,2026-02-11,ประชุมสภานักเรียน,present,
1420,6,2026-02-11,ประชุมสภานักเรียน,present,
1421,8,2026-02-11,ประชุมสภานักเรียน,present,
1422,9,2026-02-11,ประชุมสภานักเรียน,present,
1423,10,2026-02-11,ประชุมสภานักเรียน,present,
1424,11,2026-02-11,ประชุมสภานักเรียน,present,
1425,12,2026-02-11,ประชุมสภานักเรียน,present,
1426,13,2026-02-11,ประชุมสภานักเรียน,absent,
1427,14,2026-02-11,ประชุมสภานักเรียน,present,
1428,15,2026-02-11,ประชุมสภานักเรียน,present,
1429,16,2026-02-11,ประชุมสภานักเรียน,present,
1430,17,2026-02-11,ประชุมสภานักเรียน,present,
1431,18,2026-02-11,ประชุมสภานักเรียน,present,
1432,19,2026-02-11,ประชุมสภานักเรียน,present,
1433,21,2026-02-11,ประชุมสภานักเรียน,present,
1434,22,2026-02-11,ประชุมสภานักเรียน,present,
1435,25,2026-02-11,ประชุมสภานักเรียน,present,
1436,26,2026-02-11,ประชุมสภานักเรียน,present,
1437,27,2026-02-11,ประชุมสภานักเรียน,present,
1438,28,2026-02-11,ประชุมสภานักเรียน,present,
1439,30,2026-02-11,ประชุมสภานักเรียน,present,
1440,31,2026-02-11,ประชุมสภานักเรียน,present,
1441,33,2026-02-11,ประชุมสภานักเรียน,present,
1442,34,2026-02-11,ประชุมสภานักเรียน,present,
1443,35,2026-02-11,ประชุมสภานักเรียน,present,
1444,36,2026-02-11,ประชุมสภานักเรียน,present,
1445,37,2026-02-11,ประชุมสภานักเรียน,present,
1446,38,2026-02-11,ประชุมสภานักเรียน,present,
1447,39,2026-02-11,ประชุมสภานักเรียน,present,
1448,43,2026-02-11,ประชุมสภานักเรียน,present,
1449,44,2026-02-11,ประชุมสภานักเรียน,present,
1450,46,2026-02-11,ประชุมสภานักเรียน,present,
1451,47,2026-02-11,ประชุมสภานักเรียน,present,
1452,48,2026-02-11,ประชุมสภานักเรียน,present,
1453,49,2026-02-11,ประชุมสภานักเรียน,present,
1454,51,2026-02-11,ประชุมสภานักเรียน,present,
1455,54,2026-02-11,ประชุมสภานักเรียน,present,
1456,55,2026-02-11,ประชุมสภานักเรียน,present,
1457,56,2026-02-11,ประชุมสภานักเรียน,present,
1458,57,2026-02-11,ประชุมสภานักเรียน,present,
1459,58,2026-02-11,ประชุมสภานักเรียน,present,
1460,59,2026-02-11,ประชุมสภานักเรียน,present,
1461,61,2026-02-11,ประชุมสภานักเรียน,absent,
1462,63,2026-02-11,ประชุมสภานักเรียน,present,
1463,65,2026-02-11,ประชุมสภานักเรียน,present,
1464,86,2026-02-11,ประชุมสภานักเรียน,present,
1465,111,2026-02-11,ประชุมสภานักเรียน,present,
1466,112,2026-02-11,ประชุมสภานักเรียน,present,
1467,113,2026-02-11,ประชุมสภานักเรียน,present,
1468,114,2026-02-11,ประชุมสภานักเรียน,present,
1469,116,2026-02-11,ประชุมสภานักเรียน,present,
1470,118,2026-02-11,ประชุมสภานักเรียน,present,
1471,119,2026-02-11,ประชุมสภานักเรียน,present,
1472,124,2026-02-11,ประชุมสภานักเรียน,absent,
1473,125,2026-02-11,ประชุมสภานักเรียน,present,
1474,2,2026-02-12,ประชุมสภานักเรียน,present,
1475,3,2026-02-12,ประชุมสภานักเรียน,present,
1476,4,2026-02-12,ประชุมสภานักเรียน,present,
1477,5,2026-02-12,ประชุมสภานักเรียน,present,
1478,6,2026-02-12,ประชุมสภานักเรียน,present,
1479,8,2026-02-12,ประชุมสภานักเรียน,present,
1480,9,2026-02-12,ประชุมสภานักเรียน,present,
1481,10,2026-02-12,ประชุมสภานักเรียน,present,
1482,11,2026-02-12,ประชุมสภานักเรียน,present,
1483,12,2026-02-12,ประชุมสภานักเรียน,present,
1484,13,2026-02-12,ประชุมสภานักเรียน,present,
1485,14,2026-02-12,ประชุมสภานักเรียน,present,
1486,15,2026-02-12,ประชุมสภานักเรียน,present,
1487,16,2026-02-12,ประชุมสภานักเรียน,present,
1488,17,2026-02-12,ประชุมสภานักเรียน,absent,
1489,18,2026-02-12,ประชุมสภานักเรียน,present,
1490,19,2026-02-12,ประชุมสภานักเรียน,present,
1491,21,2026-02-12,ประชุมสภานักเรียน,present,
1492,22,2026-02-12,ประชุมสภานักเรียน,present,
1493,25,2026-02-12,ประชุมสภานักเรียน,present,
1494,26,2026-02-12,ประชุมสภานักเรียน,present,
1495,27,2026-02-12,ประชุมสภานักเรียน,present,
1496,28,2026-02-12,ประชุมสภานักเรียน,present,
1497,30,2026-02-12,ประชุมสภานักเรียน,present,
1498,31,2026-02-12,ประชุมสภานักเรียน,present,
1499,33,2026-02-12,ประชุมสภานักเรียน,present,
1500,34,2026-02-12,ประชุมสภานักเรียน,present,
1501,35,2026-02-12,ประชุมสภานักเรียน,present,
1502,36,2026-02-12,ประชุมสภานักเรียน,present,
1503,37,2026-02-12,ประชุมสภานักเรียน,present,
1504,38,2026-02-12,ประชุมสภานักเรียน,present,
1505,39,2026-02-12,ประชุมสภานักเรียน,present,
1506,43,2026-02-12,ประชุมสภานักเรียน,absent,
1507,44,2026-02-12,ประชุมสภานักเรียน,present,
1508,46,2026-02-12,ประชุมสภานักเรียน,present,
1509,47,2026-02-12,ประชุมสภานักเรียน,present,
1510,48,2026-02-12,ประชุมสภานักเรียน,present,
1511,49,2026-02-12,ประชุมสภานักเรียน,present,
1512,51,2026-02-12,ประชุมสภานักเรียน,present,
1513,54,2026-02-12,ประชุมสภานักเรียน,present,
1514,55,2026-02-12,ประชุมสภานักเรียน,present,
1515,56,2026-02-12,ประชุมสภานักเรียน,present,
1516,57,2026-02-12,ประชุมสภานักเรียน,present,
1517,58,2026-02-12,ประชุมสภานักเรียน,present,
1518,59,2026-02-12,ประชุมสภานักเรียน,present,
1519,61,2026-02-12,ประชุมสภานักเรียน,present,
1520,63,2026-02-12,ประชุมสภานักเรียน,present,
1521,65,2026-02-12,ประชุมสภานักเรียน,present,
1522,86,2026-02-12,ประชุมสภานักเรียน,present,
1523,111,2026-02-12,ประชุมสภานักเรียน,present,
1524,112,2026-02-12,ประชุมสภานักเรียน,present,
1525,113,2026-02-12,ประชุมสภานักเรียน,present,
1526,114,2026-02-12,ประชุมสภานักเรียน,present,
1527,116,2026-02-12,ประชุมสภานักเรียน,present,
1528,118,2026-02-12,ประชุมสภานักเรียน,present,
1529,119,2026-02-12,ประชุมสภานักเรียน,present,
1530,124,2026-02-12,ประชุมสภานักเรียน,absent,
1531,2,2026-02-14,ประชุมสภานักเรียน,present,
1532,3,2026-02-14,ประชุมสภานักเรียน,present,
1533,4,2026-02-14,ประชุมสภานักเรียน,present,
1534,5,2026-02-14,ประชุมสภานักเรียน,present,
1535,6,2026-02-14,ประชุมสภานักเรียน,present,
1536,8,2026-02-14,ประชุมสภานักเรียน,present,
1537,9,2026-02-14,ประชุมสภานักเรียน,present,
1538,10,2026-02-14,ประชุมสภานักเรียน,absent,
1539,11,2026-02-14,ประชุมสภานักเรียน,absent,
1540,12,2026-02-14,ประชุมสภานักเรียน,present,
1541,13,2026-02-14,ประชุมสภานักเรียน,present,
1542,14,2026-02-14,ประชุมสภานักเรียน,absent,
1543,15,2026-02-14,ประชุมสภานักเรียน,present,
1544,16,2026-02-14,ประชุมสภานักเรียน,present,
1545,17,2026-02-14,ประชุมสภานักเรียน,present,
1546,18,2026-02-14,ประชุมสภานักเรียน,present,
1547,19,2026-02-14,ประชุมสภานักเรียน,absent,
1548,21,2026-02-14,ประชุมสภานักเรียน,absent,
1549,22,2026-02-14,ประชุมสภานักเรียน,absent,
1550,25,2026-02-14,ประชุมสภานักเรียน,absent,
1551,26,2026-02-14,ประชุมสภานักเรียน,absent,
1552,27,2026-02-14,ประชุมสภานักเรียน,absent,
1553,28,2026-02-14,ประชุมสภานักเรียน,absent,
1554,30,2026-02-14,ประชุมสภานักเรียน,absent,
1555,31,2026-02-14,ประชุมสภานักเรียน,absent,
1556,33,2026-02-14,ประชุมสภานักเรียน,absent,
1557,34,2026-02-14,ประชุมสภานักเรียน,absent,
1558,35,2026-02-14,ประชุมสภานักเรียน,absent,
1559,36,2026-02-14,ประชุมสภานักเรียน,absent,
1560,37,2026-02-14,ประชุมสภานักเรียน,absent,
1561,38,2026-02-14,ประชุมสภานักเรียน,absent,
1562,39,2026-02-14,ประชุมสภานักเรียน,absent,
1563,43,2026-02-14,ประชุมสภานักเรียน,present,
1564,44,2026-02-14,ประชุมสภานักเรียน,present,
1565,46,2026-02-14,ประชุมสภานักเรียน,present,
1566,47,2026-02-14,ประชุมสภานักเรียน,present,
1567,48,2026-02-14,ประชุมสภานักเรียน,present,
1568,49,2026-02-14,ประชุมสภานักเรียน,present,
1569,51,2026-02-14,ประชุมสภานักเรียน,absent,
1570,54,2026-02-14,ประชุมสภานักเรียน,present,
1571,55,2026-02-14,ประชุมสภานักเรียน,present,
1572,56,2026-02-14,ประชุมสภานักเรียน,absent,
1573,57,2026-02-14,ประชุมสภานักเรียน,present,
1574,58,2026-02-14,ประชุมสภานักเรียน,absent,
1575,59,2026-02-14,ประชุมสภานักเรียน,absent,
1576,61,2026-02-14,ประชุมสภานักเรียน,absent,
1577,63,2026-02-14,ประชุมสภานักเรียน,present,
1578,65,2026-02-14,ประชุมสภานักเรียน,present,
1579,86,2026-02-14,ประชุมสภานักเรียน,present,
1580,111,2026-02-14,ประชุมสภานักเรียน,absent,
1581,112,2026-02-14,ประชุมสภานักเรียน,absent,
1582,113,2026-02-14,ประชุมสภานักเรียน,absent,
1583,114,2026-02-14,ประชุมสภานักเรียน,present,
1584,116,2026-02-14,ประชุมสภานักเรียน,absent,
1585,118,2026-02-14,ประชุมสภานักเรียน,absent,
1586,119,2026-02-14,ประชุมสภานักเรียน,present,
1587,124,2026-02-14,ประชุมสภานักเรียน,absent,
1588,125,2026-02-14,ประชุมสภานักเรียน,absent,
1589,23,2026-02-14,ประชุมสภานักเรียน,absent,
1590,24,2026-02-14,ประชุมสภานักเรียน,absent,
1591,29,2026-02-14,ประชุมสภานักเรียน,absent,
1592,40,2026-02-14,ประชุมสภานักเรียน,absent,
1593,41,2026-02-14,ประชุมสภานักเรียน,absent,
1594,42,2026-02-14,ประชุมสภานักเรียน,absent,
1595,45,2026-02-14,ประชุมสภานักเรียน,absent,
1596,60,2026-02-14,ประชุมสภานักเรียน,absent,
1597,62,2026-02-14,ประชุมสภานักเรียน,absent,
1598,64,2026-02-14,ประชุมสภานักเรียน,absent,
1599,66,2026-02-14,ประชุมสภานักเรียน,present,
1600,67,2026-02-14,ประชุมสภานักเรียน,present,
1601,68,2026-02-14,ประชุมสภานักเรียน,present,
1602,71,2026-02-14,ประชุมสภานักเรียน,absent,
1603,73,2026-02-14,ประชุมสภานักเรียน,absent,
1604,74,2026-02-14,ประชุมสภานักเรียน,absent,
1605,76,2026-02-14,ประชุมสภานักเรียน,absent,
1606,77,2026-02-14,ประชุมสภานักเรียน,present,
1607,78,2026-02-14,ประชุมสภานักเรียน,present,
1608,79,2026-02-14,ประชุมสภานักเรียน,present,
1609,80,2026-02-14,ประชุมสภานักเรียน,absent,
1610,82,2026-02-14,ประชุมสภานักเรียน,absent,
1611,84,2026-02-14,ประชุมสภานักเรียน,absent,
1612,87,2026-02-14,ประชุมสภานักเรียน,present,
1613,89,2026-02-14,ประชุมสภานักเรียน,absent,
1614,90,2026-02-14,ประชุมสภานักเรียน,absent,
1615,92,2026-02-14,ประชุมสภานักเรียน,absent,
1616,93,2026-02-14,ประชุมสภานักเรียน,present,
1617,97,2026-02-14,ประชุมสภานักเรียน,absent,
1618,98,2026-02-14,ประชุมสภานักเรียน,absent,
1619,99,2026-02-14,ประชุมสภานักเรียน,absent,
1620,100,2026-02-14,ประชุมสภานักเรียน,absent,
1621,101,2026-02-14,ประชุมสภานักเรียน,absent,
1622,102,2026-02-14,ประชุมสภานักเรียน,absent,
1623,103,2026-02-14,ประชุมสภานักเรียน,present,
1624,104,2026-02-14,ประชุมสภานักเรียน,present,
1625,105,2026-02-14,ประชุมสภานักเรียน,absent,
1626,106,2026-02-14,ประชุมสภานักเรียน,absent,
1627,107,2026-02-14,ประชุมสภานักเรียน,absent,
1628,109,2026-02-14,ประชุมสภานักเรียน,absent,
1629,120,2026-02-14,ประชุมสภานักเรียน,absent,
1630,121,2026-02-14,ประชุมสภานักเรียน,absent,
1631,123,2026-02-14,ประชุมสภานักเรียน,absent,
1632,2,2026-02-15,ประชุมสภานักเรียน,present,
1633,3,2026-02-15,ประชุมสภานักเรียน,present,
1634,4,2026-02-15,ประชุมสภานักเรียน,present,
1635,5,2026-02-15,ประชุมสภานักเรียน,present,
1636,6,2026-02-15,ประชุมสภานักเรียน,present,
1637,8,2026-02-15,ประชุมสภานักเรียน,present,
1638,9,2026-02-15,ประชุมสภานักเรียน,present,
1639,10,2026-02-15,ประชุมสภานักเรียน,present,
1640,11,2026-02-15,ประชุมสภานักเรียน,present,
1641,12,2026-02-15,ประชุมสภานักเรียน,present,
1642,13,2026-02-15,ประชุมสภานักเรียน,present,
1643,14,2026-02-15,ประชุมสภานักเรียน,present,
1644,15,2026-02-15,ประชุมสภานักเรียน,present,
1645,16,2026-02-15,ประชุมสภานักเรียน,present,
1646,17,2026-02-15,ประชุมสภานักเรียน,present,
1647,18,2026-02-15,ประชุมสภานักเรียน,present,
1648,19,2026-02-15,ประชุมสภานักเรียน,present,
1649,21,2026-02-15,ประชุมสภานักเรียน,present,
1650,22,2026-02-15,ประชุมสภานักเรียน,present,
1651,25,2026-02-15,ประชุมสภานักเรียน,present,
1652,26,2026-02-15,ประชุมสภานักเรียน,present,
1653,27,2026-02-15,ประชุมสภานักเรียน,present,
1654,28,2026-02-15,ประชุมสภานักเรียน,present,
1655,30,2026-02-15,ประชุมสภานักเรียน,present,
1656,31,2026-02-15,ประชุมสภานักเรียน,present,
1657,33,2026-02-15,ประชุมสภานักเรียน,present,
1658,34,2026-02-15,ประชุมสภานักเรียน,present,
1659,35,2026-02-15,ประชุมสภานักเรียน,present,
1660,36,2026-02-15,ประชุมสภานักเรียน,present,
1661,37,2026-02-15,ประชุมสภานักเรียน,present,
1662,38,2026-02-15,ประชุมสภานักเรียน,present,
1663,39,2026-02-15,ประชุมสภานักเรียน,present,
1664,43,2026-02-15,ประชุมสภานักเรียน,present,
1665,44,2026-02-15,ประชุมสภานักเรียน,present,
1666,46,2026-02-15,ประชุมสภานักเรียน,present,
1667,47,2026-02-15,ประชุมสภานักเรียน,present,
1668,48,2026-02-15,ประชุมสภานักเรียน,present,
1669,49,2026-02-15,ประชุมสภานักเรียน,present,
1670,51,2026-02-15,ประชุมสภานักเรียน,present,
1671,54,2026-02-15,ประชุมสภานักเรียน,present,
1672,55,2026-02-15,ประชุมสภานักเรียน,present,
1673,56,2026-02-15,ประชุมสภานักเรียน,present,
1674,57,2026-02-15,ประชุมสภานักเรียน,present,
1675,58,2026-02-15,ประชุมสภานักเรียน,present,
1676,59,2026-02-15,ประชุมสภานักเรียน,present,
1677,61,2026-02-15,ประชุมสภานักเรียน,present,
1678,63,2026-02-15,ประชุมสภานักเรียน,present,
1679,65,2026-02-15,ประชุมสภานักเรียน,present,
1680,86,2026-02-15,ประชุมสภานักเรียน,present,
1681,111,2026-02-15,ประชุมสภานักเรียน,present,
1682,112,2026-02-15,ประชุมสภานักเรียน,present,
1683,113,2026-02-15,ประชุมสภานักเรียน,present,
1684,114,2026-02-15,ประชุมสภานักเรียน,present,
1685,116,2026-02-15,ประชุมสภานักเรียน,present,
1686,118,2026-02-15,ประชุมสภานักเรียน,present,
1687,119,2026-02-15,ประชุมสภานักเรียน,present,
1688,124,2026-02-15,ประชุมสภานักเรียน,present,
1689,125,2026-02-15,ประชุมสภานักเรียน,present,
1690,2,2026-02-16,ประชุมสภานักเรียน,present,
1691,3,2026-02-16,ประชุมสภานักเรียน,present,
1692,4,2026-02-16,ประชุมสภานักเรียน,present,
1693,5,2026-02-16,ประชุมสภานักเรียน,present,
1694,6,2026-02-16,ประชุมสภานักเรียน,present,
1695,8,2026-02-16,ประชุมสภานักเรียน,present,
1696,9,2026-02-16,ประชุมสภานักเรียน,present,
1697,10,2026-02-16,ประชุมสภานักเรียน,present,
1698,11,2026-02-16,ประชุมสภานักเรียน,present,
1699,12,2026-02-16,ประชุมสภานักเรียน,present,
1700,13,2026-02-16,ประชุมสภานักเรียน,present,
1701,14,2026-02-16,ประชุมสภานักเรียน,present,
1702,15,2026-02-16,ประชุมสภานักเรียน,present,
1703,16,2026-02-16,ประชุมสภานักเรียน,present,
1704,17,2026-02-16,ประชุมสภานักเรียน,present,
1705,18,2026-02-16,ประชุมสภานักเรียน,present,
1706,19,2026-02-16,ประชุมสภานักเรียน,present,
1707,21,2026-02-16,ประชุมสภานักเรียน,present,
1708,22,2026-02-16,ประชุมสภานักเรียน,present,
1709,25,2026-02-16,ประชุมสภานักเรียน,present,
1710,26,2026-02-16,ประชุมสภานักเรียน,present,
1711,27,2026-02-16,ประชุมสภานักเรียน,present,
1712,28,2026-02-16,ประชุมสภานักเรียน,present,
1713,30,2026-02-16,ประชุมสภานักเรียน,present,
1714,31,2026-02-16,ประชุมสภานักเรียน,present,
1715,33,2026-02-16,ประชุมสภานักเรียน,present,
1716,34,2026-02-16,ประชุมสภานักเรียน,present,
1717,35,2026-02-16,ประชุมสภานักเรียน,present,
1718,36,2026-02-16,ประชุมสภานักเรียน,present,
1719,37,2026-02-16,ประชุมสภานักเรียน,present,
1720,38,2026-02-16,ประชุมสภานักเรียน,present,
1721,39,2026-02-16,ประชุมสภานักเรียน,present,
1722,43,2026-02-16,ประชุมสภานักเรียน,absent,
1723,44,2026-02-16,ประชุมสภานักเรียน,present,
1724,46,2026-02-16,ประชุมสภานักเรียน,present,
1725,47,2026-02-16,ประชุมสภานักเรียน,present,
1726,48,2026-02-16,ประชุมสภานักเรียน,present,
1727,49,2026-02-16,ประชุมสภานักเรียน,present,
1728,51,2026-02-16,ประชุมสภานักเรียน,present,
1729,54,2026-02-16,ประชุมสภานักเรียน,present,
1730,55,2026-02-16,ประชุมสภานักเรียน,present,
1731,56,2026-02-16,ประชุมสภานักเรียน,present,
1732,57,2026-02-16,ประชุมสภานักเรียน,present,
1733,58,2026-02-16,ประชุมสภานักเรียน,present,
1734,59,2026-02-16,ประชุมสภานักเรียน,present,
1735,61,2026-02-16,ประชุมสภานักเรียน,present,
1736,63,2026-02-16,ประชุมสภานักเรียน,present,
1737,65,2026-02-16,ประชุมสภานักเรียน,present,
1738,86,2026-02-16,ประชุมสภานักเรียน,present,
1739,111,2026-02-16,ประชุมสภานักเรียน,present,
1740,112,2026-02-16,ประชุมสภานักเรียน,present,
1741,113,2026-02-16,ประชุมสภานักเรียน,present,
1742,114,2026-02-16,ประชุมสภานักเรียน,present,
1743,116,2026-02-16,ประชุมสภานักเรียน,present,
1744,118,2026-02-16,ประชุมสภานักเรียน,present,
1745,119,2026-02-16,ประชุมสภานักเรียน,present,
1746,124,2026-02-16,ประชุมสภานักเรียน,present,
1747,125,2026-02-16,ประชุมสภานักเรียน,present,
1748,2,2026-02-19,ประชุมสภานักเรียน,present,
1749,3,2026-02-19,ประชุมสภานักเรียน,present,
1750,4,2026-02-19,ประชุมสภานักเรียน,present,
1751,5,2026-02-19,ประชุมสภานักเรียน,present,
1752,6,2026-02-19,ประชุมสภานักเรียน,present,
1753,8,2026-02-19,ประชุมสภานักเรียน,present,
1754,9,2026-02-19,ประชุมสภานักเรียน,present,
1755,10,2026-02-19,ประชุมสภานักเรียน,present,
1756,11,2026-02-19,ประชุมสภานักเรียน,present,
1757,12,2026-02-19,ประชุมสภานักเรียน,present,
1758,13,2026-02-19,ประชุมสภานักเรียน,present,
1759,14,2026-02-19,ประชุมสภานักเรียน,present,
1760,15,2026-02-19,ประชุมสภานักเรียน,present,
1761,16,2026-02-19,ประชุมสภานักเรียน,present,
1762,17,2026-02-19,ประชุมสภานักเรียน,present,
1763,18,2026-02-19,ประชุมสภานักเรียน,present,
1764,19,2026-02-19,ประชุมสภานักเรียน,present,
1765,21,2026-02-19,ประชุมสภานักเรียน,present,
1766,22,2026-02-19,ประชุมสภานักเรียน,present,
1767,25,2026-02-19,ประชุมสภานักเรียน,present,
1768,26,2026-02-19,ประชุมสภานักเรียน,present,
1769,27,2026-02-19,ประชุมสภานักเรียน,present,
1770,28,2026-02-19,ประชุมสภานักเรียน,present,
1771,30,2026-02-19,ประชุมสภานักเรียน,present,
1772,31,2026-02-19,ประชุมสภานักเรียน,present,
1773,33,2026-02-19,ประชุมสภานักเรียน,present,
1774,34,2026-02-19,ประชุมสภานักเรียน,present,
1775,35,2026-02-19,ประชุมสภานักเรียน,present,
1776,36,2026-02-19,ประชุมสภานักเรียน,present,
1777,37,2026-02-19,ประชุมสภานักเรียน,present,
1778,38,2026-02-19,ประชุมสภานักเรียน,present,
1779,39,2026-02-19,ประชุมสภานักเรียน,present,
1780,43,2026-02-19,ประชุมสภานักเรียน,absent,
1781,44,2026-02-19,ประชุมสภานักเรียน,present,
1782,46,2026-02-19,ประชุมสภานักเรียน,present,
1783,47,2026-02-19,ประชุมสภานักเรียน,present,
1784,48,2026-02-19,ประชุมสภานักเรียน,present,
1785,49,2026-02-19,ประชุมสภานักเรียน,present,
1786,51,2026-02-19,ประชุมสภานักเรียน,present,
1787,54,2026-02-19,ประชุมสภานักเรียน,present,
1788,55,2026-02-19,ประชุมสภานักเรียน,present,
1789,56,2026-02-19,ประชุมสภานักเรียน,present,
1790,57,2026-02-19,ประชุมสภานักเรียน,present,
1791,58,2026-02-19,ประชุมสภานักเรียน,present,
1792,59,2026-02-19,ประชุมสภานักเรียน,present,
1793,61,2026-02-19,ประชุมสภานักเรียน,present,
1794,63,2026-02-19,ประชุมสภานักเรียน,present,
1795,65,2026-02-19,ประชุมสภานักเรียน,present,
1796,86,2026-02-19,ประชุมสภานักเรียน,present,
1797,111,2026-02-19,ประชุมสภานักเรียน,present,
1798,112,2026-02-19,ประชุมสภานักเรียน,present,
1799,113,2026-02-19,ประชุมสภานักเรียน,present,
1800,114,2026-02-19,ประชุมสภานักเรียน,present,
1801,116,2026-02-19,ประชุมสภานักเรียน,present,
1802,118,2026-02-19,ประชุมสภานักเรียน,present,
1803,119,2026-02-19,ประชุมสภานักเรียน,present,
1804,124,2026-02-19,ประชุมสภานักเรียน,present,
1805,125,2026-02-19,ประชุมสภานักเรียน,absent,
1806,2,2026-02-18,ประชุมสภานักเรียน,present,
1807,3,2026-02-18,ประชุมสภานักเรียน,present,
1808,4,2026-02-18,ประชุมสภานักเรียน,present,
1809,5,2026-02-18,ประชุมสภานักเรียน,present,
1810,6,2026-02-18,ประชุมสภานักเรียน,present,
1811,8,2026-02-18,ประชุมสภานักเรียน,present,
1812,9,2026-02-18,ประชุมสภานักเรียน,present,
1813,10,2026-02-18,ประชุมสภานักเรียน,present,
1814,11,2026-02-18,ประชุมสภานักเรียน,present,
1815,12,2026-02-18,ประชุมสภานักเรียน,present,
1816,13,2026-02-18,ประชุมสภานักเรียน,present,
1817,14,2026-02-18,ประชุมสภานักเรียน,present,
1818,15,2026-02-18,ประชุมสภานักเรียน,present,
1819,16,2026-02-18,ประชุมสภานักเรียน,present,
1820,17,2026-02-18,ประชุมสภานักเรียน,present,
1821,18,2026-02-18,ประชุมสภานักเรียน,present,
1822,19,2026-02-18,ประชุมสภานักเรียน,present,
1823,21,2026-02-18,ประชุมสภานักเรียน,present,
1824,22,2026-02-18,ประชุมสภานักเรียน,present,
1825,25,2026-02-18,ประชุมสภานักเรียน,present,
1826,26,2026-02-18,ประชุมสภานักเรียน,present,
1827,27,2026-02-18,ประชุมสภานักเรียน,present,
1828,28,2026-02-18,ประชุมสภานักเรียน,present,
1829,30,2026-02-18,ประชุมสภานักเรียน,present,
1830,31,2026-02-18,ประชุมสภานักเรียน,present,
1831,33,2026-02-18,ประชุมสภานักเรียน,present,
1832,34,2026-02-18,ประชุมสภานักเรียน,present,
1833,35,2026-02-18,ประชุมสภานักเรียน,present,
1834,36,2026-02-18,ประชุมสภานักเรียน,present,
1835,37,2026-02-18,ประชุมสภานักเรียน,present,
1836,38,2026-02-18,ประชุมสภานักเรียน,present,
1837,39,2026-02-18,ประชุมสภานักเรียน,present,
1838,43,2026-02-18,ประชุมสภานักเรียน,absent,
1839,44,2026-02-18,ประชุมสภานักเรียน,present,
1840,46,2026-02-18,ประชุมสภานักเรียน,present,
1841,47,2026-02-18,ประชุมสภานักเรียน,present,
1842,48,2026-02-18,ประชุมสภานักเรียน,present,
1843,49,2026-02-18,ประชุมสภานักเรียน,present,
1844,51,2026-02-18,ประชุมสภานักเรียน,present,
1845,54,2026-02-18,ประชุมสภานักเรียน,present,
1846,55,2026-02-18,ประชุมสภานักเรียน,present,
1847,56,2026-02-18,ประชุมสภานักเรียน,present,
1848,57,2026-02-18,ประชุมสภานักเรียน,present,
1849,58,2026-02-18,ประชุมสภานักเรียน,present,
1850,59,2026-02-18,ประชุมสภานักเรียน,present,
1851,61,2026-02-18,ประชุมสภานักเรียน,present,
1852,63,2026-02-18,ประชุมสภานักเรียน,present,
1853,65,2026-02-18,ประชุมสภานักเรียน,present,
1854,86,2026-02-18,ประชุมสภานักเรียน,present,
1855,111,2026-02-18,ประชุมสภานักเรียน,present,
1856,112,2026-02-18,ประชุมสภานักเรียน,present,
1857,113,2026-02-18,ประชุมสภานักเรียน,present,
1858,114,2026-02-18,ประชุมสภานักเรียน,present,
1859,116,2026-02-18,ประชุมสภานักเรียน,present,
1860,118,2026-02-18,ประชุมสภานักเรียน,present,
1861,119,2026-02-18,ประชุมสภานักเรียน,present,
1862,124,2026-02-18,ประชุมสภานักเรียน,present,
